Type,Date,Num,Name,Item,Description,Sales Tax Code,Qty,Amount,Product Category,Rep,PONumber,Memo,QBTxnID
Invoice,2024-06-11,AS010173,POWER HOUSE (PVT) LTD,Item,Item,Taxable Sales,1,0,,A,16308,,B4C2-1718080129
Invoice,2024-06-11,AS010173,POWER HOUSE (PVT) LTD,Synology:2 U Sliding Rail Kit,2U Rail Kit,Tax,1,0,Synology,A,16308,,B4C2-1718080129
Invoice,2024-06-11,AS010173,POWER HOUSE (PVT) LTD,Item,Item,Taxable Sales,1,0,,A,16308,,B4C2-1718080129
Invoice,2024-06-11,AS010173,POWER HOUSE (PVT) LTD,Discount,Discount,Tax,1,-25000.00,,A,16308,,B4C2-1718080129
Invoice,2024-06-11,AS010173,POWER HOUSE (PVT) LTD,Item,Item,Taxable Sales,1,0,,A,16308,,B4C2-1718080129
Invoice,2024-06-11,AS010173,POWER HOUSE (PVT) LTD,Item,Warranty 3 Years on NAS Unit & HDD,Taxable Sales,1,0,,A,16308,,B4C2-1718080129
Invoice,2024-06-11,AS010173,POWER HOUSE (PVT) LTD,Item,Item,Taxable Sales,1,0,,A,16308,,B4C2-1718080129
Invoice,2024-06-12,AS010174,MARS Network (Pvt) Ltd,Item,P.O Number : MNPO00000003389,Taxable Sales,1,0,,A,MNPO00000003389,,B4FA-1718175560
Invoice,2024-06-12,AS010174,MARS Network (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,MNPO00000003389,,B4FA-1718175560
Invoice,2024-06-12,AS010174,MARS Network (Pvt) Ltd,HDD:4 TB NAS HDD,4 TB Seagate Ironwolf NAS Hard Drive,Tax,4,200000.00,HDD,A,MNPO00000003389,,B4FA-1718175560
Invoice,2024-06-12,AS010174,MARS Network (Pvt) Ltd,Item,"S/N : WW6265G1		
          ZW61ZXR9		
          ZW61VN6X		
          ZW61ZXYP		",Taxable Sales,1,0,,A,MNPO00000003389,,B4FA-1718175560
Invoice,2024-06-12,AS010174,MARS Network (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,MNPO00000003389,,B4FA-1718175560
Invoice,2024-06-12,AS010174,MARS Network (Pvt) Ltd,Item,Warranty  3 Years on HDD,Taxable Sales,1,0,,A,MNPO00000003389,,B4FA-1718175560
Invoice,2024-06-13,AS010175,TYAX (PVT) LTD,Item,P.O Number : TYAX/SL/2024/1206,Taxable Sales,1,0,,AD,TYAX/SL/2024/1206,,B54D-1718255813
Invoice,2024-06-13,AS010175,TYAX (PVT) LTD,Item,Item,Taxable Sales,1,0,,AD,TYAX/SL/2024/1206,,B54D-1718255813
Invoice,2024-06-13,AS010175,TYAX (PVT) LTD,BDCOM:S1508E,BDCOM S1508E Switch,Tax,20,110000.00,BDCOM,AD,TYAX/SL/2024/1206,,B54D-1718255813
Invoice,2024-06-13,AS010175,TYAX (PVT) LTD,Item,"S/N : 0W20002004790		
         0W20002004779		
         0W20002004765		
         0W20002004753		
         0W20002004777		
         0W20002004783		
         0W20002004774		
         0W20002004761		
         0W20002004754		
         0W20002004763		
         0W20002004755		
         0W20002004767		
         0W20002004762		
         0W20002004786		
         0W20002004773		
         0W20002004772		
         0W20002004771		
         0W20002004776		
         0W20002004758		
         0W20002004784		",Taxable Sales,1,0,,AD,TYAX/SL/2024/1206,,B54D-1718255813
Invoice,2024-06-13,AS010175,TYAX (PVT) LTD,Item,Item,Taxable Sales,1,0,,AD,TYAX/SL/2024/1206,,B54D-1718255813
Invoice,2024-06-13,AS010175,TYAX (PVT) LTD,Item,Warranty 2 Years on BDCOM Units,Taxable Sales,1,0,,AD,TYAX/SL/2024/1206,,B54D-1718255813
Invoice,2024-06-13,AS010176,Barclays Computers (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AR, PO-101806,,B556-1718272375
Invoice,2024-06-13,AS010176,Barclays Computers (Pvt) Ltd,BDCOM:S2936F,BDCOM S2936F L3 Manageable Switch,Tax,1,179000.00,BDCOM,AR, PO-101806,,B556-1718272375
Invoice,2024-06-13,AS010176,Barclays Computers (Pvt) Ltd,Item,S/N : 20047017465,Taxable Sales,1,0,,AR, PO-101806,,B556-1718272375
Invoice,2024-06-13,AS010176,Barclays Computers (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AR, PO-101806,,B556-1718272375
Invoice,2024-06-13,AS010176,Barclays Computers (Pvt) Ltd,Item,Warranty 3 Years On BDCOM Unit,Taxable Sales,1,0,,AR, PO-101806,,B556-1718272375
Invoice,2024-06-14,AS010177,VS Information Systems (Pvt) Ltd,Item,P.O Number : PO0000000006643,Taxable Sales,1,0,,A,PO0000000006643,,B55E-1718335878
Invoice,2024-06-14,AS010177,VS Information Systems (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,PO0000000006643,,B55E-1718335878
Invoice,2024-06-14,AS010177,VS Information Systems (Pvt) Ltd,Synology:DS223,Synology Diskstation DS223  2Bay,Tax,1,96000.00,Synology,A,PO0000000006643,,B55E-1718335878
Invoice,2024-06-14,AS010177,VS Information Systems (Pvt) Ltd,Item,S/N : 2390V1R3ECHWA,Taxable Sales,1,0,,A,PO0000000006643,,B55E-1718335878
Invoice,2024-06-14,AS010177,VS Information Systems (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,PO0000000006643,,B55E-1718335878
Invoice,2024-06-14,AS010177,VS Information Systems (Pvt) Ltd,HDD:2 TB NAS,2 TB Seagate Ironwolf NAS Hard Drive,Tax,2,82000.00,HDD,A,PO0000000006643,,B55E-1718335878
Invoice,2024-06-14,AS010177,VS Information Systems (Pvt) Ltd,Item,"S/N : WWD1D179	
          WWD1D1N3	",Taxable Sales,1,0,,A,PO0000000006643,,B55E-1718335878
Invoice,2024-06-14,AS010177,VS Information Systems (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,PO0000000006643,,B55E-1718335878
Invoice,2024-06-14,AS010177,VS Information Systems (Pvt) Ltd,Item,Warranty 2 Years On NAS Unit and 3 Years on HDD,Taxable Sales,1,0,,A,PO0000000006643,,B55E-1718335878
Invoice,2024-06-14,AS010177,VS Information Systems (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,PO0000000006643,,B55E-1718335878
Invoice,2024-06-14,AS010177,VS Information Systems (Pvt) Ltd,Item,End Customer :,Taxable Sales,1,0,,A,PO0000000006643,,B55E-1718335878
Invoice,2024-06-14,AS010178,Unity Systems Solutions,Item,Item,Taxable Sales,1,0,,AD,GRN 2-PO-0048,,B57F-1718358594
Invoice,2024-06-14,AS010178,Unity Systems Solutions,Synology:DS223,Synology Diskstation DS223  2Bay,Tax,1,96000.00,Synology,AD,GRN 2-PO-0048,,B57F-1718358594
Invoice,2024-06-14,AS010178,Unity Systems Solutions,Item,S/N : 2410V1RFMCC07,Taxable Sales,1,0,,AD,GRN 2-PO-0048,,B57F-1718358594
Invoice,2024-06-14,AS010178,Unity Systems Solutions,Item,Item,Taxable Sales,1,0,,AD,GRN 2-PO-0048,,B57F-1718358594
Invoice,2024-06-14,AS010178,Unity Systems Solutions,HDD:HAT3300-6T,Synology 6TB NAS Hard Drive,Tax,2,130000.00,HDD,AD,GRN 2-PO-0048,,B57F-1718358594
Invoice,2024-06-14,AS010178,Unity Systems Solutions,Item,"S/N : 2330VYRWPV0547A
          2330VYRWPV053XC",Taxable Sales,1,0,,AD,GRN 2-PO-0048,,B57F-1718358594
Invoice,2024-06-14,AS010178,Unity Systems Solutions,Item,Item,Taxable Sales,1,0,,AD,GRN 2-PO-0048,,B57F-1718358594
Invoice,2024-06-14,AS010178,Unity Systems Solutions,Item,Warranty 2 Years On NAS Unit & 3 Years On HDD,Taxable Sales,1,0,,AD,GRN 2-PO-0048,,B57F-1718358594
Invoice,2024-06-14,AS010179,CHINT Energy (Pvt) ltd,Item,Item,Taxable Sales,1,0,,AS,,,B59C-1718364618
Invoice,2024-06-14,AS010179,CHINT Energy (Pvt) ltd,Services,DS218 NAS Volume Degraded repair Charges,Non,1,8850.00,,AS,,,B59C-1718364618
Invoice,2024-06-14,AS010179,CHINT Energy (Pvt) ltd,Item,Item,Taxable Sales,1,0,,AS,,,B59C-1718364618
Invoice,2024-06-14,AS010179,CHINT Energy (Pvt) ltd,Item,Support Ticket Number #004567,Taxable Sales,1,0,,AS,,,B59C-1718364618
Invoice,2024-06-18,AS010180,Alphasonic Technologies (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,AS 00007,,B5AC-1718622226
Invoice,2024-06-18,AS010180,Alphasonic Technologies (Pvt) Ltd,Draytek:Vigor 2915,Draytek Vigor 2915 Security Appliance,Tax,2,87000.00,Draytek,A,AS 00007,,B5AC-1718622226
Invoice,2024-06-18,AS010180,Alphasonic Technologies (Pvt) Ltd,Item,"S/N : 213004353736    	
          213004353732    	",Taxable Sales,1,0,,A,AS 00007,,B5AC-1718622226
Invoice,2024-06-18,AS010180,Alphasonic Technologies (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,AS 00007,,B5AC-1718622226
Invoice,2024-06-18,AS010180,Alphasonic Technologies (Pvt) Ltd,Item,Warranty 2 Years on DrayTek Units,Taxable Sales,1,0,,A,AS 00007,,B5AC-1718622226
Invoice,2024-06-19,AS010181,Techtron Integrated Solutions (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AS,,,B6DC-1718792840
Invoice,2024-06-19,AS010181,Techtron Integrated Solutions (Pvt) Ltd,Accs,Synology DS418 Compatible Power Adaptor,Tax,1,18000.00,,AS,,,B6DC-1718792840
Invoice,2024-06-19,AS010181,Techtron Integrated Solutions (Pvt) Ltd,Item,S/N : 014774,Taxable Sales,1,0,,AS,,,B6DC-1718792840
Invoice,2024-06-19,AS010181,Techtron Integrated Solutions (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AS,,,B6DC-1718792840
Invoice,2024-06-19,AS010181,Techtron Integrated Solutions (Pvt) Ltd,Item,Warranty 6 Month,Taxable Sales,1,0,,AS,,,B6DC-1718792840
Invoice,2024-06-19,AS010182,LANKA COMMODITY BROKERS LTD,Item,Item,Taxable Sales,1,0,,AS,,,B6ED-1718797989
Invoice,2024-06-19,AS010182,LANKA COMMODITY BROKERS LTD,Host Email,"7GB Storage Space
100GB Transfer Bandwidth
1 Nos Fixed IP. (Clean)
SPF/ DKIM Supported
Spam Assassin Inbuilt
Unlimited Email Addresses Within Storage Space
UP to 3000 Outbound Emails per Hour
CPanel - Account Management Panel
Whitelisting of Existing Load Balanced Costomer IP's",Tax,1,18854.97,,AS,,,B6ED-1718797989
Invoice,2024-06-19,AS010182,LANKA COMMODITY BROKERS LTD,Item,(USD 60.97x Rs.309.25/- Current Exchange Rate),Taxable Sales,1,0,,AS,,,B6ED-1718797989
Invoice,2024-06-19,AS010182,LANKA COMMODITY BROKERS LTD,Item,(01st June 2024 To 30th June 2024),Taxable Sales,1,0,,AS,,,B6ED-1718797989
Invoice,2024-06-19,AS010183,LANKA COMMODITY BROKERS LTD,Item,Item,Taxable Sales,1,0,,AS,,,B6F4-1718798124
Invoice,2024-06-19,AS010183,LANKA COMMODITY BROKERS LTD,Services,Anti Spam Service,Tax,1,6871.53,,AS,,,B6F4-1718798124
Invoice,2024-06-19,AS010183,LANKA COMMODITY BROKERS LTD,Item,(USD 22.22 x Rs.309.25/- Current Exchange Rate),Taxable Sales,1,0,,AS,,,B6F4-1718798124
Invoice,2024-06-19,AS010183,LANKA COMMODITY BROKERS LTD,Item,Item,Taxable Sales,1,0,,AS,,,B6F4-1718798124
Invoice,2024-06-19,AS010183,LANKA COMMODITY BROKERS LTD,Item,(01st  June 2024 To 30th June 2024),Taxable Sales,1,0,,AS,,,B6F4-1718798124
Invoice,2024-06-19,AS010184,LANKA MOUNT CASTLE (PVT) LTD,Item,Item,Taxable Sales,1,0,,AS,,,B6FC-1718798209
Invoice,2024-06-19,AS010184,LANKA MOUNT CASTLE (PVT) LTD,Host Email,20GB Storage Capacity with 30 Email Accounts,Tax,1,15462.50,,AS,,,B6FC-1718798209
Invoice,2024-06-19,AS010184,LANKA MOUNT CASTLE (PVT) LTD,Item,lankamountcastle.net,Taxable Sales,1,0,,AS,,,B6FC-1718798209
Invoice,2024-06-19,AS010184,LANKA MOUNT CASTLE (PVT) LTD,Item,(01st June 2024 To 30th June 2024),Taxable Sales,1,0,,AS,,,B6FC-1718798209
Invoice,2024-06-19,AS010184,LANKA MOUNT CASTLE (PVT) LTD,Item,Item,Taxable Sales,1,0,,AS,,,B6FC-1718798209
Invoice,2024-06-19,AS010184,LANKA MOUNT CASTLE (PVT) LTD,Item,US$ 50 x 309.25/=,Taxable Sales,1,0,,AS,,,B6FC-1718798209
Invoice,2024-06-19,AS010185,AL - ARAF HOTELS & RESORT (PVT) LTD,Item,Item,Taxable Sales,1,0,,AS,,,B705-1718798368
Invoice,2024-06-19,AS010185,AL - ARAF HOTELS & RESORT (PVT) LTD,Hosting,Hosting charges for 10 email Accounts (10$),Tax,1,3080.00,,AS,,,B705-1718798368
Invoice,2024-06-19,AS010185,AL - ARAF HOTELS & RESORT (PVT) LTD,Item,Item,Taxable Sales,1,0,,AS,,,B705-1718798368
Invoice,2024-06-19,AS010185,AL - ARAF HOTELS & RESORT (PVT) LTD,Item,(1USD= 308/-),Taxable Sales,1,0,,AS,,,B705-1718798368
Invoice,2024-06-19,AS010185,AL - ARAF HOTELS & RESORT (PVT) LTD,Item,(17th Mayl  2024 TO  16th Jnue 2024),Taxable Sales,1,0,,AS,,,B705-1718798368
Invoice,2024-06-24,AS010186,Adapt Information Technologies,Item,Item,Taxable Sales,1,0,,A,E1079-13312,,B71F-1719205278
Invoice,2024-06-24,AS010186,Adapt Information Technologies,Synology:DS423+,Synology DiskStation DS423+ 4Bay,Tax,1,180000.00,Synology,A,E1079-13312,,B71F-1719205278
Invoice,2024-06-24,AS010186,Adapt Information Technologies,Item,S/N : 2420VKRE56HN7,Taxable Sales,1,0,,A,E1079-13312,,B71F-1719205278
Invoice,2024-06-24,AS010186,Adapt Information Technologies,Item,Item,Taxable Sales,1,0,,A,E1079-13312,,B71F-1719205278
Invoice,2024-06-24,AS010186,Adapt Information Technologies,Item,Warranty 3 Years on NAS Unit,Taxable Sales,1,0,,A,E1079-13312,,B71F-1719205278
Invoice,2024-06-24,AS010186,Adapt Information Technologies,Item,Item,Taxable Sales,1,0,,A,E1079-13312,,B71F-1719205278
Invoice,2024-06-24,AS010186,Adapt Information Technologies,Item,End Customer : Mega Pharmacy,Taxable Sales,1,0,,A,E1079-13312,,B71F-1719205278
Invoice,2024-06-24,AS010187,Barclays Computers (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AR,PO-101824,,B730-1719225052
Invoice,2024-06-24,AS010187,Barclays Computers (Pvt) Ltd,BDCOM:S1508E,BDCOM S1508E Switch,Tax,5,27500.00,BDCOM,AR,PO-101824,,B730-1719225052
Invoice,2024-06-24,AS010187,Barclays Computers (Pvt) Ltd,Item,"S/N : 0W20002004756		
          0W20002004781		
          0W20002004780		
          0W20002004769		
          0W20002004785		",Taxable Sales,1,0,,AR,PO-101824,,B730-1719225052
Invoice,2024-06-24,AS010187,Barclays Computers (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AR,PO-101824,,B730-1719225052
Invoice,2024-06-24,AS010187,Barclays Computers (Pvt) Ltd,BDCOM:S1024B,BDCOM S1024B 24 Port 100M BaseT 1U Rack Mounted,Tax,2,33000.00,BDCOM,AR,PO-101824,,B730-1719225052
Invoice,2024-06-24,AS010187,Barclays Computers (Pvt) Ltd,Item,"S/N : S13304115		
         S13304122		",Taxable Sales,1,0,,AR,PO-101824,,B730-1719225052
Invoice,2024-06-24,AS010187,Barclays Computers (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AR,PO-101824,,B730-1719225052
Invoice,2024-06-24,AS010187,Barclays Computers (Pvt) Ltd,BDCOM:S1510-8P,BDCOM 8 Port POE Switch S1510-8P,Tax,2,56000.00,BDCOM,AR,PO-101824,,B730-1719225052
Invoice,2024-06-24,AS010187,Barclays Computers (Pvt) Ltd,Item,"S/N : 0E20013000497		
          0E20013000236		",Taxable Sales,1,0,,AR,PO-101824,,B730-1719225052
Invoice,2024-06-24,AS010187,Barclays Computers (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AR,PO-101824,,B730-1719225052
Invoice,2024-06-24,AS010187,Barclays Computers (Pvt) Ltd,Item,Warranty 2 Years on BDCOM Units,Taxable Sales,1,0,,AR,PO-101824,,B730-1719225052
Invoice,2024-06-24,AS010188,NextGen Holdings,Item,Item,Taxable Sales,1,0,,AD,P100363,,B73D-1719227811
Invoice,2024-06-24,AS010188,NextGen Holdings,Acronis,Acronis Cyber Protect Advanced Virtual Host Subscription License - 3 Year,Tax,1,725000.00,,AD,P100363,,B73D-1719227811
Invoice,2024-06-24,AS010188,NextGen Holdings,Item,Item,Taxable Sales,1,0,,AD,P100363,,B73D-1719227811
Invoice,2024-06-24,AS010188,NextGen Holdings,Item,(From 24th June 2024 to 23rd June 2027),Taxable Sales,1,0,,AD,P100363,,B73D-1719227811
Invoice,2024-06-24,AS010188,NextGen Holdings,Item,Item,Taxable Sales,1,0,,AD,P100363,,B73D-1719227811
Invoice,2024-06-24,AS010188,NextGen Holdings,Item,End Customer : Print care,Taxable Sales,1,0,,AD,P100363,,B73D-1719227811
Invoice,2024-06-25,AS010189,Finco Holdings (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AD,50,,B745-1719287893
Invoice,2024-06-25,AS010189,Finco Holdings (Pvt) Ltd,ESET,ESET Protect Advanced Cloud - 1 Year,Non,22,110330.00,,AD,50,,B745-1719287893
Invoice,2024-06-25,AS010189,Finco Holdings (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AD,50,,B745-1719287893
Invoice,2024-06-25,AS010189,Finco Holdings (Pvt) Ltd,Item,(From 25th June 2024 to 24th June 2025),Taxable Sales,1,0,,AD,50,,B745-1719287893
Invoice,2024-06-25,AS010190,Winfield Associates (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AR,K0337,,B74C-1719288848
Invoice,2024-06-25,AS010190,Winfield Associates (Pvt) Ltd,Synology:DS223j,Synology DiskStaion DS223j (2Bay NAS),Tax,1,80992.00,Synology,AR,K0337,,B74C-1719288848
Invoice,2024-06-25,AS010190,Winfield Associates (Pvt) Ltd,Item,S/N : 23C0UKR7808MS,Taxable Sales,1,0,,AR,K0337,,B74C-1719288848
Invoice,2024-06-25,AS010190,Winfield Associates (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AR,K0337,,B74C-1719288848
Invoice,2024-06-25,AS010190,Winfield Associates (Pvt) Ltd,HDD:HAT3310-8T,Synology 8TB Plus Hard Drive,Tax,1,86000.00,HDD,AR,K0337,,B74C-1719288848
Invoice,2024-06-25,AS010190,Winfield Associates (Pvt) Ltd,Item,S/N : 2410XCRL0A1VVF1YL,Taxable Sales,1,0,,AR,K0337,,B74C-1719288848
Invoice,2024-06-25,AS010190,Winfield Associates (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AR,K0337,,B74C-1719288848
Invoice,2024-06-25,AS010190,Winfield Associates (Pvt) Ltd,Item,Warranty 2 Years on NAS Unit & 3 Years on HDD,Taxable Sales,1,0,,AR,K0337,,B74C-1719288848
Invoice,2024-06-25,AS010190,Winfield Associates (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AR,K0337,,B74C-1719288848
Invoice,2024-06-25,AS010190,Winfield Associates (Pvt) Ltd,Item,End Customer : Baycop Technologies (pvt) Ltd.,Taxable Sales,1,0,,AR,K0337,,B74C-1719288848
Invoice,2024-06-26,AS010191,CK Electronics (pvt) ltd,Item,Item,Taxable Sales,1,0,,AR,,,B769-1719375847
Invoice,2024-06-26,AS010191,CK Electronics (pvt) ltd,BDCOM:S1008,BDCOM S1008 8 Port 10/100 BaseT Standard Switch,Non,1,3900.00,BDCOM,AR,,,B769-1719375847
Invoice,2024-06-26,AS010191,CK Electronics (pvt) ltd,Item,S/N : G20001011284,Taxable Sales,1,0,,AR,,,B769-1719375847
Invoice,2024-06-26,AS010191,CK Electronics (pvt) ltd,Item,(Warranty 2 Year),Taxable Sales,1,0,,AR,,,B769-1719375847
Invoice,2024-06-26,AS010191,CK Electronics (pvt) ltd,Item,Item,Taxable Sales,1,0,,AR,,,B769-1719375847
Invoice,2024-06-26,AS010191,CK Electronics (pvt) ltd,BDCOM:WAP2100-WG300,BDCOM WAP2100-WG300B Wireless Router,Non,1,5900.00,BDCOM,AR,,,B769-1719375847
Invoice,2024-06-26,AS010191,CK Electronics (pvt) ltd,Item,S/N : 32011M03158,Taxable Sales,1,0,,AR,,,B769-1719375847
Invoice,2024-06-26,AS010191,CK Electronics (pvt) ltd,Item,(Warranty 6 Month),Taxable Sales,1,0,,AR,,,B769-1719375847
Invoice,2024-06-26,AS010192,A S General Trading Company,Item,Item,Taxable Sales,1,0,,AR,,,B771-1719376249
Invoice,2024-06-26,AS010192,A S General Trading Company,BDCOM:S1006-4p-65,BDCOM S1006-4p-65 Unmanaged 4 ports 10/100 PoE Ports and 2 Ports 10/100 NON PoE,Non,3,21000.00,BDCOM,AR,,,B771-1719376249
Invoice,2024-06-26,AS010192,A S General Trading Company,Item,"S/N : SLM17080284	
          SLM17081205	
          SLM17080286	",Taxable Sales,1,0,,AR,,,B771-1719376249
Invoice,2024-06-26,AS010192,A S General Trading Company,Item,Item,Taxable Sales,1,0,,AR,,,B771-1719376249
Invoice,2024-06-26,AS010192,A S General Trading Company,BDCOM:S1500-8P2G,BDCOM S1500-8P2G Switch,Non,3,46500.00,BDCOM,AR,,,B771-1719376249
Invoice,2024-06-26,AS010192,A S General Trading Company,Item,"S/N : 0W20011600274	
          0W20011600279	
          0W20011600280	
",Taxable Sales,1,0,,AR,,,B771-1719376249
Invoice,2024-06-26,AS010192,A S General Trading Company,Item,Item,Taxable Sales,1,0,,AR,,,B771-1719376249
Invoice,2024-06-26,AS010192,A S General Trading Company,Item,Warranty 1 Year on BDCOM Switches,Taxable Sales,1,0,,AR,,,B771-1719376249
Invoice,2024-06-26,AS010192,A S General Trading Company,Item,Item,Taxable Sales,1,0,,AR,,,B771-1719376249
Invoice,2024-06-26,AS010193,Apex Business Solutions PVT Ltd.,Item,Item,Taxable Sales,1,0,,AR,418,,B789-1719383759
Invoice,2024-06-26,AS010193,Apex Business Solutions PVT Ltd.,BDCOM:S1010-8p-120,BDCOM S1010-8p-120 Unmanaged 8 Port 10/100 PoE Ports and 2 Ports 10/100 NON PoE,Tax,1,15500.00,BDCOM,AR,418,,B789-1719383759
Invoice,2024-06-26,AS010193,Apex Business Solutions PVT Ltd.,Item,S/N : SMM17100790,Taxable Sales,1,0,,AR,418,,B789-1719383759
Invoice,2024-06-26,AS010193,Apex Business Solutions PVT Ltd.,Item,Item,Taxable Sales,1,0,,AR,418,,B789-1719383759
Invoice,2024-06-26,AS010193,Apex Business Solutions PVT Ltd.,Item,Warranty 1 Year on BDCOM Switch,Taxable Sales,1,0,,AR,418,,B789-1719383759
Invoice,2024-06-26,AS010193,Apex Business Solutions PVT Ltd.,Item,Item,Taxable Sales,1,0,,AR,418,,B789-1719383759
Invoice,2024-06-26,AS010193,Apex Business Solutions PVT Ltd.,Item,End Customer : DP IT,Taxable Sales,1,0,,AR,418,,B789-1719383759
Invoice,2024-06-26,AS010194,Studio Lakdam,Item,Item,Taxable Sales,1,0,,AD,,,B793-1719387114
Invoice,2024-06-26,AS010194,Studio Lakdam,HDD:HAT3300-4T,Synology 4TB NAS HDD,Non,1,58000.00,HDD,AD,,,B793-1719387114
Invoice,2024-06-26,AS010194,Studio Lakdam,Item,S/N : 23C0VXRZW622QFN,Taxable Sales,1,0,,AD,,,B793-1719387114
Invoice,2024-06-26,AS010194,Studio Lakdam,Item,Item,Taxable Sales,1,0,,AD,,,B793-1719387114
Invoice,2024-06-26,AS010194,Studio Lakdam,Item,Warranty 3 Years on HDD,Taxable Sales,1,0,,AD,,,B793-1719387114
Invoice,2024-06-27,AS010195,M.D Ashger Ali,Item,Item,Taxable Sales,1,0,,AD,,,B7A7-1719479975
Invoice,2024-06-27,AS010195,M.D Ashger Ali,BDCOM:WAP2100-WG300,BDCOM WAP2100-WG300 Wireless Router & Configuration Charges,Non,1,8000.00,BDCOM,AD,,,B7A7-1719479975
Invoice,2024-06-27,AS010195,M.D Ashger Ali,Item,S/N : 32011M03152,Taxable Sales,1,0,,AD,,,B7A7-1719479975
Invoice,2024-06-27,AS010195,M.D Ashger Ali,Item,Item,Taxable Sales,1,0,,AD,,,B7A7-1719479975
Invoice,2024-06-27,AS010195,M.D Ashger Ali,Item,Warranty 6 Months On BDCOM Router,Taxable Sales,1,0,,AD,,,B7A7-1719479975
Invoice,2024-06-29,AS010196,AMTEC ELECTRONIC (PVT) LTD,Item,Item,Taxable Sales,1,0,,AR,,,B7B2-1719633663
Invoice,2024-06-29,AS010196,AMTEC ELECTRONIC (PVT) LTD,BDCOM:S1008,BDCOM S1008 8 Port 10/100 BaseT Standard Switch,Non,2,7800.00,BDCOM,AR,,,B7B2-1719633663
Invoice,2024-06-29,AS010196,AMTEC ELECTRONIC (PVT) LTD,Item,"S/N : G20001011268		
          G20001011296		",Taxable Sales,1,0,,AR,,,B7B2-1719633663
Invoice,2024-06-29,AS010196,AMTEC ELECTRONIC (PVT) LTD,Item,Item,Taxable Sales,1,0,,AR,,,B7B2-1719633663
Invoice,2024-06-29,AS010196,AMTEC ELECTRONIC (PVT) LTD,BDCOM:S1508E,BDCOM:S1508E 1G 8 Port Switch,Non,1,6500.00,BDCOM,AR,,,B7B2-1719633663
Invoice,2024-06-29,AS010196,AMTEC ELECTRONIC (PVT) LTD,Item,"S/N : 0W20002004760	
",Taxable Sales,1,0,,AR,,,B7B2-1719633663
Invoice,2024-06-29,AS010196,AMTEC ELECTRONIC (PVT) LTD,Item,Item,Taxable Sales,1,0,,AR,,,B7B2-1719633663
Invoice,2024-06-29,AS010196,AMTEC ELECTRONIC (PVT) LTD,BDCOM:S1516,BDCOM S1516 16Port Gigabit Switch,Non,1,18000.00,BDCOM,AR,,,B7B2-1719633663
Invoice,2024-06-29,AS010196,AMTEC ELECTRONIC (PVT) LTD,Item,S/N : G20003003338,Taxable Sales,1,0,,AR,,,B7B2-1719633663
Invoice,2024-06-29,AS010196,AMTEC ELECTRONIC (PVT) LTD,Item,Item,Taxable Sales,1,0,,AR,,,B7B2-1719633663
Invoice,2024-06-29,AS010196,AMTEC ELECTRONIC (PVT) LTD,BDCOM:S1500-8P2G,BDCOM S1500-8P2G Switch,Non,1,17000.00,BDCOM,AR,,,B7B2-1719633663
Invoice,2024-06-29,AS010196,AMTEC ELECTRONIC (PVT) LTD,Item,"S/N : 0W20011600278	
",Taxable Sales,1,0,,AR,,,B7B2-1719633663
Invoice,2024-06-29,AS010196,AMTEC ELECTRONIC (PVT) LTD,Item,Item,Taxable Sales,1,0,,AR,,,B7B2-1719633663
Invoice,2024-06-29,AS010196,AMTEC ELECTRONIC (PVT) LTD,Item,"Warranty 2 Years On S1008, S1508E, S1516 Switches   & 
Warranty 1 Year On S1500-8P2G Switch.",Taxable Sales,1,0,,AR,,,B7B2-1719633663
Invoice,2024-07-01,AS010197,Softlogic Information Technologies (Pvt),Item,Item,Taxable Sales,1,0,,A,LOPO037411,,B7C3-1719808382
Invoice,2024-07-01,AS010197,Softlogic Information Technologies (Pvt),Synology:RS3621xs+,Synology NAS RS3621xs+ 12 Bay NAS,Tax,1,1953000.00,Synology,A,LOPO037411,,B7C3-1719808382
Invoice,2024-07-01,AS010197,Softlogic Information Technologies (Pvt),Item,S/N : 2430VR1TKHGWP,Taxable Sales,1,0,,A,LOPO037411,,B7C3-1719808382
