ListID,Name,FullName,CompanyName,ContactName,Email,Phone,AltPhone,Fax,BillAddress,BillCity,BillState,BillZip,BillCountry,ShipAddress,ShipCity,ShipState,ShipZip,ShipCountry,CustomerType,Terms,SalesRep,Balance,TotalBalance,CreditLimit,AccountNumber,ResaleNumber,VatNumber,TinNumber,IsVatRegistered,TaxItemRef,TaxCodeRef,IsActive,Notes
8000044B-1540013519,Aston Electronics,Aston Electronics,Aston Electronics,,,,,,Aston Electronics,,,,,,,,,,,,L,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800001A7-1278686965,ATG Ceylon (Pvt) Ltd,ATG Ceylon (Pvt) Ltd,ATG Ceylon (Pvt) Ltd,,,,,,"ATG CEYLON (PVT) LTD., , Spur Road 7, , Phase II, IPZ,",Katunayake.,,,,,,,,,,Due on receipt,dil,0.00,0.00,0,,,,,0,NBT 1%,Tax,1,Cancelled Invoice-AS005018
800002D8-1445227270,ATG Occupational (Pvt) Ltd,ATG Occupational (Pvt) Ltd,ATG Occupational (Pvt) Ltd,,local@atg-glovesolutions.com,0114838900,,0112259317,"ATG Occupational (Pvt) Ltd, Spur Road 7, , Phase 2, , IPZ,",Katunayake.,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000500-1611656588,Athee,Athee,Mr. Athee,,,,,,"Mr. Athee, 108 1/4 W.A Silva Mawata",Colombo 06,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000031-1238680045,ATHULA,ATHULA,ATHULA,,,,,,ATHULA,,,,,,,,,,,,,0.00,0.00,0,ATHULA,,,,0,,,1,
80000201-1319169176,Austin Management Limited,Austin Management Limited,"AUSTIN MANAGEMENT LIMITED.,",,,,,,"AUSTIN MANAGEMENT LIMITED., , 30/84, Perera Gardens, , Pelawatte,",Battaramulla.,,,,,,,,,,Due on receipt,Y,0.00,0.00,0,,,,MANAGEMENT,0,Non VAT,Tax,1,
80000032-1238680045,AUSTIN MANAGEMENT PVT LTD,AUSTIN MANAGEMENT PVT LTD,AUSTIN MANAGEMENT PVT LTD,,,,,,"AUSTIN MANAGEMENT PVT LTD, 30/84, PERERA GARDENS, OFF PERERA MAWATHA","PALAWATTE, BATTARAMULLA",,,,,,,,,,,,0.00,0.00,0,AUS,,,MANAGEMENT,0,,,1,
80000343-1483675785,Authenticities Pvt Ltd,Authenticities Pvt Ltd,,,,,,,"Authenticities Pvt Ltd, Mr Prabath",,,,,,,,,,,,L,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800001FB-1317883722,Autogrill Lanka Limited,Autogrill Lanka Limited,"AUTOGRILL LANKA LIMITED.,",,,,,,"AUTOGRILL LANKA LIMITED., , 4th Floor, York Arcade Building, ","8-4/1, Leyden Bastian Road",Leyden,,,,,,,,,Due on receipt,Y,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000048D-1560427070,Avery Dennison Lanka (Pvt) Ltd,Avery Dennison Lanka (Pvt) Ltd,Avery Dennison Lanka (Pvt) Ltd,,,,,,"Avery Dennison Lanka (Pvt) Ltd, Block B, EPZ",Biyagama,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800001A1-1274335126,Avian,Avian,Avian Technologies,,Ruvini@avian.lk,0773 693160,,,"AVIAN TECHNOLOGIES (PVT) LTD., , 549, Nawala Road, , Rajagiriya.",VAT No -,,114470422-700,,Avian Technologies (Pvt) Ltd,Rajagiriya.,,,,,Due on receipt,A,730015.00,730015.00,0,,,,,0,Non VAT,...,1,
800001DE-1308040424,Avis Engineering & Construction (Pvt)Limi,Avis Engineering & Construction (Pvt)Limi,Avis Engineering & Construction (Pvt)Limi,,,,,,"Avis Engineering & Construction (Pvt)Limi, No:401/6  Kotte Road, , Pitta Kotte,",Sri Lanka.,,,,,,,,,,Due on receipt,SS,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000410-1523336458,Ayurvie  Weligama (PVT) Ltd,Ayurvie  Weligama (PVT) Ltd,Ayurvie  Weligama (PVT) Ltd,,,,,,"Ayurvie  Weligama (PVT) Ltd, LE CUBE","No. 130, High Level Rd",High,,,,,,,,,,L,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000033-1238680045,AZAD,AZAD,AZAD,,,,,,"AZAD, DEMATAGODA",,,,,,,,,,,,,0.00,0.00,0,AZAD,,,,0,,,1,
8000044C-1540613042,B.M. Amal perera,B.M. Amal perera, B.M. Amal perera,,,,,," B.M. Amal perera, Dummalasooriya  RD, Murukandiya",Bingiriya.,,,,,,,,,End User,,L,0.00,0.00,0,,,,,0,Non VAT,Non,1,
800002D5-1444381698,Ballys Limited,Ballys Limited,Ballys Limited,,,,,,"Ballys Limited, No:34, , D.R Wijewardana Mawath,",Colombo 10,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,...,1,
8000028A-1406806945,Barclays Computers (Pvt) Ltd,Barclays Computers (Pvt) Ltd,Barclays Computers (Pvt) Ltd,,,0117-510510,,0117-510509,"Barclays Computers (Pvt) Ltd, No:42, , Galle Road,",Colombo 04,,,,,,,,,,,AS,216800.00,216800.00,0,,,,,0,Non VAT,...,1,
8000003A-1238680045,BARCLAYS TRADING,BARCLAYS TRADING,BARCLAYS TRADING,,,,,,"BARCLAYS TRADING, 42, , GALLE ROAD,",COLOMBO 4.,,,,,,,,,,,,0.00,0.00,0,BG0001,,,,0,,,1,
80000314-1468040608,Barefoot (Pvt)Ltd,Barefoot (Pvt)Ltd,,,,,,,"Barefoot (Pvt)Ltd, #704 , Galle Road,",Colombo 03,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000309-1461921125,Base Hp (Pvt) Ltd,Base Hp (Pvt) Ltd,Base Hp (Pvt) Ltd,,info@basehp.lk,,,0112-506633,"Base Hp (Pvt) Ltd, No:36A, , Gower Street, , Colombo 05",VAT No,,114629480-700,,,,,,,,,A,24500.00,24500.00,0,,,,,0,Non VAT,...,1,
80000284-1403580549,Bell Solutions (Pvt)Ltd,Bell Solutions (Pvt)Ltd,Bell Solutions (Pvt)Ltd,,,0115-322550,,0115-530633,"Bell Solutions (Pvt)Ltd, Mr.Shiran Rasika, Lanka Bell Office complex","No:344, Galle Road, Colombo 03",Galle Road,,,,,,,,,,dil,0.00,0.00,0,,,,,0,NBT 1%,Tax,1,
80000036-1238680045,BENEDICTSONS (PVT) LTD,BENEDICTSONS (PVT) LTD,BENEDICTSONS (PVT) LTD,,,,,,"BENEDICTSONS (PVT) LTD, 221 1/2 Sri Sangaraja Mawatha, , Colombo 10",VAT,,114118206-700,,,,,,,,Due on receipt,AS,0.00,0.00,0,BE,,,,0,VAT,,1,
80000382-1495773648,Bernard Botejue Industries Ltd,Bernard Botejue Industries Ltd,Bernard Botejue Industries Ltd,,,,,,"Bernard Botejue Industries Ltd, 106/4, Dutugamunu Street, Dehiwala",VAT No104024831-7000,,,,,,,,,,,L,0.00,0.00,0,,,104024831-7000,,1,VAT15%,Tax,1,
80000037-1238680045,BERTTYS,BERTTYS,BERTTYS,,,,,,"BERTTYS, 380 GALLE RD COL03",,,,,,,,,,,,,0.00,0.00,0,BER,,,,0,,,1,
80000038-1238680045,BERUWALA,BERUWALA,BERUWALA,,,,,,BERUWALA,,,,,,,,,,,,,0.00,0.00,0,BERUWALA,,,,0,,,1,
80000039-1238680045,BEST CENTER,BEST CENTER,BEST CENTER,MR. HAZMADEEN,,"0777 311899, 2445640",,,"MR. HAZMADEEN, BEST CENTER, 116, PRINCE STREET",COLOMBO 01,,,,,,,,,,,,0.00,0.00,0,BEST,,,,0,,,1,
8000046F-1552393579,Beyond Computer System,Beyond Computer System,Beyond Computer System,,,,,,"Beyond Computer System, 44B, Wijaya Kumarathunga, Mawatha,",Colombo 05,,,,,,,,,,,L,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000489-1559883372,Beyond Computer Systems (Pvt) Ltd,Beyond Computer Systems (Pvt) Ltd,,,,,,,"Beyond Computer Systems (Pvt) Ltd, No 44/15, Edmonton Road, Kirulapona",Colombo 06,,,,,,,,,,,L,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000337-1478662464,Bio Foods (Pvt) Ltd,Bio Foods (Pvt) Ltd,,,,,,,"Bio Foods (Pvt) Ltd, No 04, Kumudu Mawatha, , Primrose Garden,",Kandy.,,,,,,,,,,,L,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800001BB-1288671852,BLMM,BLMM,Boehm Leckner Multi Moulds (Pvt) Ltd,,,,,,"Boehm+Leckner Multi Moulds (Pvt) Ltd, 33 Ring Road, PhaseII, KEPZ",Katunayake,,,,,,,,,,Net 30,dil,0.00,0.00,0,,,,,0,NBT 1%,Tax,1,
8000003C-1238680045,BLUE THEN NET CAFE,BLUE THEN NET CAFE,BLUE THEN NET CAFE,,,,,,"BLUE THEN NET CAFE, 123D CHURCH RD MATTAKKULIYA COL.15",,,,,,,,,,,,,0.00,0.00,0,BLUE,,,,0,,,1,
8000003B-1238680045,BLUE TREAD NET CAFE,BLUE TREAD NET CAFE,BLUE TREAD NET CAFE,,,,,,BLUE TREAD NET CAFE,,,,,,,,,,,,,0.00,0.00,0,BLU,,,,0,,,1,
80000319-1469785922,BlueChip Technical Services(Pvt)Ltd,BlueChip Technical Services(Pvt)Ltd,,,,,,,"BlueChip Technical Services(Pvt)Ltd, #110 Nawala Road,",Nugegoda.,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000282-1401874593,BlueScope Lysaght Lanka Pvt.Ltd,BlueScope Lysaght Lanka Pvt.Ltd,BlueScope Lysaght Lanka Pvt.Ltd,,admin@bluescopesteel.lk,0112-400611,,0112-400618,"BlueScope Lysaght Lanka Pvt.Ltd, No:26 & 27, , Sapugaskanda Industrial Estate, , Pattiwila Road,",Sapugaskanda.,,,,,,,,,,,dil,0.00,0.00,0,,,,,0,Non VAT,...,1,
8000032C-1476164799,BOEHM + LECKNER MULTI MOULDS,BOEHM + LECKNER MULTI MOULDS,,,,,,,"BOEHM + LECKNER MULTI MOULDS, 33, Ring Road, , Phase ll, KEPZ,",Katunayaka.,,,,,,,,,,,L,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000448-1539660125,BOEHM + LECKNER MULTI MOULDS (PVT) Ltd,BOEHM + LECKNER MULTI MOULDS (PVT) Ltd,BOEHM + LECKNER MULTI MOULDS (PVT) Ltd,,,,,,"BOEHM + LECKNER MULTI MOULDS (PVT) Ltd, 33, Ring Road, , Phase II, KEPZ",Katunayake,,,,,,,,,End User,,N,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
8000025D-1384935720,Brandix Lanka Limited,Brandix Lanka Limited,Brandix Lanka Limited,,,,,,"Brandix Lanka Limited, 409, Galle Road,",Colombo 03,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,...,1,
80000492-1561954940,British Cosmetics (PVT) Ltd,British Cosmetics (PVT) Ltd,British Cosmetics (PVT) Ltd,,,,,,"British Cosmetics (PVT) Ltd, No, 52/2 , Samagi Mawatha, Galthude",Panadura,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800001B6-1285909833,British School,British School,International Education Systems (Pvt) Ltd,,,,,,"International Education Systems (Pvt) Ltd, 63 Elvitigala Mawatha",Colombo 08,,,,International Education Systems (Pvt) Ltd,Colombo 08,,,,,Due on receipt,DL,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000376-1494766552,Bureau Veritas Consumer Products,Bureau Veritas Consumer Products,,,,,,,"Bureau Veritas Consumer Products, Services Lanka (Pvt) Ltd, No 570 , Galle Road, Katubedda.",VAT No,,114149780-700,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000003D-1238680045,C BRIDGE SOFTWARE SOLUTIONS,C BRIDGE SOFTWARE SOLUTIONS,C BRIDGE SOFTWARE SOLUTIONS,,,,,,"C BRIDGE SOFTWARE SOLUTIONS, 118 AVERYWATTA ROAD",WATTALA,,,,,,,,,,,,0.00,0.00,0,C B,,,,0,,,1,
80000461-1547701763,C Lab Tec System,C Lab Tec System,,,,,,,"C Lab Tec System, # 56 , Kanthasawamy Kovil Road",,Kanthasawamy,,,,,,,,,,L,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800004A4-1566473655,C3 Digital Signage Solutions (Pvt) Ltd,C3 Digital Signage Solutions (Pvt) Ltd,C3 Digital Signage Solutions (Pvt) Ltd,,,,,,"C3 Digital Signage Solutions (Pvt) Ltd, 618 1/1, Galle Road",Colombo 03,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000003E-1238680045,CALL LANKA INTERNET CAFE,CALL LANKA INTERNET CAFE,CALL LANKA INTERNET CAFE,MRS. GAMMAMPILA,,2812997,,,"MRS. GAMMAMPILA, CALL LANKA INTERNET CAFE","160A, HIGH LEVEL ROAD",HIGH,,,,,,,,,,,0.00,0.00,0,CALL,,,,0,,,1,
80000446-1539151996,CameraLK (PVT) Ltd,CameraLK (PVT) Ltd,CameraLK (PVT) Ltd,,,,,,"CameraLK (PVT) Ltd, 263, Highlevel Road,",Colombo 05,,,,,,,,,End User,,L,277000.00,277000.00,0,,,,,0,Non VAT,Tax,1,
8000028D-1407990952,Cape Weligama (Pvt)Ltd,Cape Weligama (Pvt)Ltd,Cape Weligama (Pvt)Ltd,,,0114-822000,,0114-822001,"Cape Weligama (Pvt)Ltd, No:46/38, , Nawam Mawatha,",colombo 02.,,,,,,,,,,,dil,0.00,0.00,0,,,,,0,NBT 1%,Tax,1,
80000218-1336452304,CAPITAL ALLIANCE GROUP,CAPITAL ALLIANCE GROUP,"Capial Alliance Group,",,,,,,"Capital Alliance Group, , Level 5, , ""Millennium House"", 46/58 Navam Mawatha,",Colombo 2.,,,,,,,,,,Due on receipt,A,0.00,0.00,0,,,,,0,Non VAT,...,1,
8000030D-1466152599,Care Lable Industries (Pvt) Ltd,Care Lable Industries (Pvt) Ltd,,,,,,,"Care Lable Industries(Pvt)Ltd, #311/A , Makola Road, , Kiribathgoda,",Sri Lanka.,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000030C-1466151376,Care Lable Industries (pvt)Ltd,Care Lable Industries (pvt)Ltd,,,,,,,"# 311/A,",,Makola Road,,Sri Lanka,,,,,,,,,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800002C2-1435568959,Cargills (Ceylon) PLC,Cargills (Ceylon) PLC,Cargills (Ceylon) PLC,0112329331,,,,,"Cargills (Ceylon) PLC, CCL- Head Office, No:40, York Street",Colombo 01,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
80000387-1496964717,Cargills Bank Ltd,Cargills Bank Ltd,,,,,,,"Cargills Bank Ltd, No 695, Galle Road,",Colombo 03,,,,,,,,,,Due on receipt,A,70000.00,70000.00,0,,,,,0,Non VAT,Tax,1,
80000178-1245299278,CARITAS,CARITAS,CARITAS SRILANKA,,,,,,"CARITAS SRILANKA -SEDEC, #133 Kynsey Road,",Colombo 08,,,,,,,,,,Due on receipt,E,0.00,0.00,0,,,,,0,Non VAT,Non,1,
80000211-1331722606,CARITAS - HUDEC JAFFNA,CARITAS - HUDEC JAFFNA,Caritas Hudec Jaffna,,,,,,"Caritas Hudec Jaffna, No:14, Mathews Road, , Deogu Street, , Jaffna,",Sri Lanka.,,,,,,,,,,Due on receipt,R,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800001C4-1292651003,Caritas - Kandy Setic,Caritas - Kandy Setic,SETIK (JPHDHR Secretariat - Caritas Kandy,,,,,,"SETIK (JPHDHR Secretariat)-Caritas Kandy, 255/50, Dr. C. D. L Fernando Mawatha,",,Dr. C. D. L,,,,,,,,,Due on receipt,SS,0.00,0.00,0,,,,,0,VAT,Tax,1,
8000040F-1523332391,Carmart (PVT) Limited,Carmart (PVT) Limited,Carmart (PVT) Limited,,,,,,"Carmart (PVT) Limited, No, 424 Union Place,",,424,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000040-1238680045,CASH SALE,CASH SALE,CASH SALE,,,,,,CASH SALE,,,,,,,,,,,Due on receipt,,0.00,0.00,0,CASH,,,,0,,,1,
8000036B-1490331498,Cash Sales,Cash Sales,,,,,,,Cash,,,,,,,,,,,,,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800003B1-1505541793,CBL Foods International (Pvt) Ltd,CBL Foods International (Pvt) Ltd,CBL Foods International (Pvt) Ltd,,,,,,"CBL Foods International (Pvt) Ltd, P. O. Box 01, , Habarakada Road,",Ranala,,,,,,,,,,,L,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000254-1380515372,CCS Lanka Pvt Ltd,CCS Lanka Pvt Ltd,CCS Lanka Pvt Ltd,,,0094-314871500,,,"CCS Lanka Pvt Ltd, Base Line Road, Daluwakotuwa",Kochchikade,,,,,,,,,,,L,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000045F-1546858480,Ceat Kelani International Types (PVT) LTD,Ceat Kelani International Types (PVT) LTD,Ceat Kelani International Types (PVT) Ltd,,,,,,"Ceat Kelani International Types (PVT) Ltd, Nungamugoda",Kelaniya,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000459-1543902811,CEB - Ampitiya,CEB - Ampitiya,CEB - Ampitiya,,,,,,"DGM (AHME), Ceylon Electricity Board, , 40/20A, Ampitiya Road,",Kandy,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000501-1612250772,CEB - Distribution Division 01,CEB - Distribution Division 01,CEB - Distribution Division 01,,,,,,"Ceylon Electricity Board, Distribution Division 01, 4th Floor","No 340 , R.A.De Mel Mawatha",R.A.De,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800004ED-1600858275,CEB - Kelanitissa,CEB - Kelanitissa,,,,,,,"Ceylon Electricity Board, Kelanitissa Power Station",New Kelani Bridge Road,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800004B8-1576208353,CEB -Wellampitiya,CEB -Wellampitiya,,,,,,,"Ceylon Electricity Board, Deputy General Manager, Generation Headquarters, Kelani Bridge Road",Wellampitiya,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000040A-1522674454,CEB Head Office,CEB Head Office,,,,,,,"CEB Head Office-,  Asset Management Office","No. 50, Sri Chittampalam A Gard",Sri Chittampalam A,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000434-1536040826,CEB Head Office- IT,CEB Head Office- IT,,,,,,,"CEB Head Office, Deputy General Manager, , Information Technology, , Ground Floor","No 50,Sir Chittampalam A Gardin",,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000449-1539676385,CEB Ranembe- Randenigala,CEB Ranembe- Randenigala,,,,,,,"Chief Enginer, Randenigala Power Station, Ceylon Electricity Board, P.O. Box 05, Rantembe",Randenigala,,,,,,,,,,,A,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
800003EF-1518525218,Cenmetrix (Pvt) Ltd,Cenmetrix (Pvt) Ltd,,,,,,,"Cenmetrix (Pvt) Ltd, No 18, Elibank Road,",Colonbo 05,,,,,,,,,,,L,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800001AA-1279679621,Central Hospital,Central Hospital,Central Hospital (Pvt) Ltd.,,,,,,"CENTRAL HOSPITAL (PVT) LTD., , 114, Norris Canal Road,",,Norris,,,Central Hospital (Pvt) Ltd.,Colombo 10,,,,,Due on receipt,AS,0.00,0.00,0,,,,,0,VAT15%,...,1,
8000033F-1481798735,Centre For Research And Development,Centre For Research And Development,,,,,,,"Centre For Research And Development, Ministry of Defence, Mahenawatta, , Moragahahena Road,","Pitipana, Homagama.",,,,,,,,,,,L,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
8000032A-1475306408,Certis Lanka Technology & Consultancy,Certis Lanka Technology & Consultancy,,,,,,,"Certis Lanka, Technology & Consultancy(Pvt) Ltd",No15,DE,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800004E9-1599041476,Cey Container Service (Pvt) Ltd,Cey Container Service (Pvt) Ltd,Cey Container Service (Pvt) Ltd,,,,,,"Cey Container Service (Pvt) Ltd, 6th floor, No 1, Alfred House Avenue,",Colombo 03,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000365-1489377635,Ceylinco General Insurance Limited,Ceylinco General Insurance Limited,,,,,,,"Ceylinco General Insurance Limited, IT Department, , # 69 , Ceylinco House, Level 5, Janadhipathi Mawatha",Colombo 01,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800001EC-1313743371,Ceylinco Insurance-Motor Department,Ceylinco Insurance-Motor Department,"CEYLINCO INSURANCE PLC.,",,,,,,"CEYLINCO INSURANCE PLC., , ( Motor Department ), 69, Janadhipathi Mawatha,",Colombo 01.,,,,,,,,,,,,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800001ED-1313744106,Ceylinco Insurance-Nerve Center none moto,Ceylinco Insurance-Nerve Center none moto,"CEYLINCO INSURANCE CO. LTD.,",,,,,,"CEYLINCO INSURANCE CO. LTD., , (Nerve Center none motor 3th floor), 69, Janadhipathi Mawatha,",Colombo 01.,,,,,,,,,,Due on receipt,AS,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000042-1238680046,Ceylinco Insurance Co. Ltd.,Ceylinco Insurance Co. Ltd.,Ceylinco Insurance Co. Ltd.,Bonnie Fernando,Bonnie@ceyins.lk,4702717,,,"CEYLINCO INSURANCE PLC., , 69, Janadhipathi Mawatha, , 9th Floor,",Colombo 01.,,,,,,,,,,Due on receipt,AS,0.00,0.00,0,Ceylincoin,,,,0,VAT15%,...,1,
800002C0-1435299257,Ceylon  Electricity Board-Kolonnawa,Ceylon  Electricity Board-Kolonnawa,,,,,,,"Ceylon  Electricity Board, Generation Headquarters, , New Kelani Bridge Road,",Kolonnawa.,,,,,,,,,,,dil,0.00,0.00,0,,,,,0,NBT 1%,Tax,1,
80000361-1488369763,Ceylon Beveraage Can (Pvt) Ltd,Ceylon Beveraage Can (Pvt) Ltd,,,,,,,"Ceylon Beverage Can (Pvt) Ltd, No 54, Sarasavi Lane, , Castle Street,",Colombo 08.,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,...,1,
8000023D-1363945289,Ceylon Chocolates Limited,Ceylon Chocolates Limited,,,,,,,"Ceylon Chocolates Limited, , No:223, , Bloemendhal Road,",Colombo.,,,,,,,,,,,Har,0.00,0.00,0,,,,,0,NBT,Tax,1,
800001BE-1290324902,Ceylon Continental,Ceylon Continental,Hotel Services (Ceylon) PLC,,,,,,"HOTEL SERVICES (CEYLON) PLC., , 48 Janadhipathi Mawatha,",Colombo 01.,,,,,,,,,,Due on receipt,AS,0.00,0.00,0,,,,,0,Non VAT,...,1,
8000027D-1396507872,Ceylon Electricity Board,Ceylon Electricity Board,Ceylon Electricity Board,,,,,,"Ceylon Electricity Board, Randenigala Power Station,",Randenigala.,,,,,,,,,,,dil,0.00,0.00,0,,,,,0,Non VAT,...,1,
80000317-1469168562,Ceylon Electricity Board-col city,Ceylon Electricity Board-col city,,,,,,,"Ceylon Electricity Board, Colombo City, Mr. S.S.K Rathnayake, 4th Floor,","#340, R. A. De Mel Mawatha",R. A. De,,,,,,,,,,A,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
800002C1-1435299468,Ceylon Electricity Board-Kolonnawa,Ceylon Electricity Board-Kolonnawa,Ceylon Electricity Board-Kolonnawa,,,,,,"Ceylon Electricity Board-Kolonnawa, DGM (Thermal Complex), Ceylon Electricity Board.Po Box 04, Generation HQ Building,","New Kelani Bridge Rd, Kolonnawa",,,,,,,,,,,dil,0.00,0.00,0,,,,,0,NBT 1%,Tax,1,
8000051D-1628679317,Ceylon Electricity Board - Colombo City,Ceylon Electricity Board - Colombo City,Ceylon Electricity Board - Colombo City,,,,,,"Ceylon Electricity Board - Colombo City, Colombo City Control Center, 23, Claessen Place, Keppetipola Road,",Colombo 05,,,,,,,,,,,A,35000.00,35000.00,0,,,,,0,Non VAT,Tax,1,
80000341-1482383643,Ceylon Electricity Board - Ethulkotte,Ceylon Electricity Board - Ethulkotte,Ceylon Electricity Board - Ethulkotte,,,,,,"Ceylon Electricity Board, Deputy General Manager, (C & C) DD3, Ceylon Electricity Board,","3rd Floor, No 644",,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800003C6-1509347316,Ceylon Electricity Board Kandy,Ceylon Electricity Board Kandy,,,,,,,"DGM (Generation Protection), Ceylon Electricity Board, , 40/20A, Ampitiya Road,",Kandy.,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000030F-1466998758,Ceylon Royal Teas (Pvt)Ltd,Ceylon Royal Teas (Pvt)Ltd,,,,,,,"Ceylon Royal Teas (Pvt) Ltd, # 02 , Industrial Complex, , Katuwana Road,",Homagama.,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800001A5-1277187505,Ceylon Tea Services - Dilma,Ceylon Tea Services - Dilma,Ceylon Tea Services (Pvt) Ltd.,,,,,,"Ceylon Tea Services (Pvt) Ltd., No. 111, Negambo Rd.",Peliyagoda.,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,NBT,Tax,1,
800002BE-1435121147,Ceylone Electricity Board-Kolonnawa,Ceylone Electricity Board-Kolonnawa,Ceylone Electricity Board-Kolonnawa,,,,,,"Ceylone Electricity Board-Kolonnawa, DGM (Thermal Complex)Ceylon Electricity B, PO BoX 04, Generation H.Q.Building","New Kelani Bridge Rd, Kolonnawa",,,,,,,,,,,dil,0.00,0.00,0,,,,,0,NBT 1%,Tax,1,
80000505-1613711032,CeyNet Software Solutions (Pvt) Ltd,CeyNet Software Solutions (Pvt) Ltd,CeyNet Software Solutions (Pvt) Ltd,,,,,,"CeyNet Software Solutions (Pvt) Ltd, No 312 , 3rd Floor, , Galle Road,",Mount Lavinia-10370,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000358-1487052590,CHEC Port City Colombo (Pvt)Ltd,CHEC Port City Colombo (Pvt)Ltd,,,,,,,"CHEC Port City Colombo (Pvt)Ltd, Central Point Building, , 54 , Chatham Street,",Colombo 01,,,,,,,,,,,L,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
800002AD-1424921840,China Harbour Engineering Company Ltd,China Harbour Engineering Company Ltd,China Harbour Engineering Company Ltd,Nalin,srilanka@chec.lk,0112-470998-9,,0112-470997,"China Harbour Engineering Company Ltd, Level 32, East Tower, World Trade Centre, Enchelon Square,",Colombo 01,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,...,1,
800004D1-1585550383,CHINT Energy (Pvt) ltd,CHINT Energy (Pvt) ltd,,,muneer@synergyventures.lk,,,,"CHINT Energy (Pvt) ltd, No 113 Havelock Rd,",Colombo 05,,,,,,,,,,,AS,508835.50,508835.50,0,,,,,0,Non VAT,Tax,1,
800003DD-1513681440,Chris and Mayu Photographers,Chris and Mayu Photographers,,,,,,,"Chris and Mayu Photographers, 58/4, DeMel Road, Lakshapathiya",Moratuwa,,,,,,,,,,,AD,-21.00,-21.00,0,,,,,0,VAT15%,Tax,1,
